strategy,seed,noise_rate,precision,recall,f1,accuracy,fpr,n_flagged,n_positive,roc_auc,average_precision,runtime_seconds
preference_model,1,0.3,0.6688311688311688,0.6688311688311688,0.6688311688311688,0.9488465396188566,0.027717391304347826,154,154,0.8885869565217391,0.7233281851344107,2.0695998668670654
preference_model,2,0.3,0.461038961038961,0.461038961038961,0.461038961038961,0.9167502507522568,0.045108695652173916,154,154,0.8596149774138904,0.5198331102029135,2.1028058528900146
preference_model,3,0.3,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.9478435305917753,0.02826086956521739,154,154,0.9282079333709768,0.7184422825941308,2.1141531467437744
preference_model,4,0.3,0.7467532467532467,0.7467532467532467,0.7467532467532467,0.9608826479438315,0.021195652173913043,154,154,0.9191823122529644,0.7796899466078091,2.02651309967041
active_learning,0,0.3,0.6038961038961039,0.6038961038961039,0.6038961038961039,0.9388164493480441,0.03315217391304348,154,154,0.9322981366459626,0.5725296471038581,2.0731372833251953
active_learning,1,0.3,0.4805194805194805,0.4805194805194805,0.4805194805194805,0.9197592778335005,0.043478260869565216,154,154,0.9035467250141163,0.47479887717383923,2.0747761726379395
active_learning,2,0.3,0.33766233766233766,0.33766233766233766,0.33766233766233766,0.8976930792377131,0.05543478260869565,154,154,0.6870994494635799,0.2522658815579485,2.1941590309143066
active_learning,3,0.3,0.5844155844155844,0.5844155844155844,0.5844155844155844,0.9358074222668004,0.034782608695652174,154,154,0.8789137492941841,0.5668470853047293,2.1580169200897217
active_learning,4,0.3,0.6883116883116883,0.6883116883116883,0.6883116883116883,0.9518555667001003,0.02608695652173913,154,154,0.9441717250141163,0.7393586278302244,2.081584930419922
hybrid_scoring,0,0.3,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.9448345035105316,0.029891304347826088,154,154,0.9253599661208357,0.7490991896246141,2.092684030532837
hybrid_scoring,1,0.3,0.7402597402597403,0.7402597402597403,0.7402597402597403,0.9598796389167502,0.021739130434782608,154,154,0.9591614906832298,0.8245190638357188,2.033102035522461
hybrid_scoring,2,0.3,0.6233766233766234,0.6233766233766234,0.6233766233766234,0.9418254764292878,0.03152173913043478,154,154,0.9013798701298701,0.6963666484230187,2.072084903717041
hybrid_scoring,3,0.3,0.6883116883116883,0.6883116883116883,0.6883116883116883,0.9518555667001003,0.02608695652173913,154,154,0.9565182100508187,0.79252176569909,2.083669900894165
hybrid_scoring,4,0.3,0.7532467532467533,0.7532467532467533,0.7532467532467533,0.9618856569709128,0.020652173913043477,154,154,0.9748270750988143,0.858515630251061,2.028275966644287
rule_mining,0,0.3,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.9027081243731193,0.05271739130434783,154,154,0.9114977413890457,0.4556583647091068,0.37846899032592773
rule_mining,1,0.3,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.9648946840521565,0.019021739130434784,154,154,0.9205533596837945,0.7550070718449885,0.37560129165649414
rule_mining,2,0.3,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9719157472417251,0.015217391304347827,154,154,0.952530350084698,0.8227782970677738,0.3868129253387451
rule_mining,3,0.3,0.8506493506493507,0.8506493506493507,0.8506493506493507,0.9769307923771314,0.0125,154,154,0.9885410784867307,0.915268412950747,0.3806471824645996
rule_mining,4,0.3,0.8701298701298701,0.8701298701298701,0.8701298701298701,0.9799398194583752,0.010869565217391304,154,154,0.9948440146809712,0.9402022694992929,0.3903317451477051
